product_id_1,product_id_2,similarity
P456192,P476028,0.6492
P456192,P393718,0.4568
P456192,P410400,0.4781
P456192,P442761,0.4467
P456192,P309306,0.474
P456192,P392142,0.4522
P456192,P449410,0.4122
P456192,P442757,0.4987
P456192,P504073,0.5975
P456192,P463665,0.5896
P456192,P430146,0.501
P456192,P477830,0.4054
P456193,P504698,0.4776
P456193,P480192,0.4273
P456193,P410400,0.4455
P456193,P442761,0.4346
P456193,P461535,0.4419
P456193,P483495,0.4598
P456193,P456434,0.4177
P456193,P457279,0.4088
P456193,P475194,0.4148
P456193,P481748,0.4223
P456193,P475197,0.4069
P456193,P477830,0.4681
P456193,P501474,0.4075
P481336,P503920,0.4027
P481363,P481371,0.4584
P203616,P428095,0.4786
P203616,P465368,0.4786
P203616,P442990,0.4205
P203616,P473172,0.4962
P203616,P474371,0.42
P203616,P437477,0.4254
P203616,P455227,0.7898
P203616,P502047,0.4477
P203616,P503345,0.4477
P203616,P476028,0.4275
P203616,P483495,0.4081
P203616,P454389,0.4257
P203616,P376726,0.4295
P203616,P449835,0.4037
P203616,P501178,0.4703
P203616,P455676,0.4081
P203616,P458216,0.4061
P203616,P471111,0.4023
P428095,P465368,1.0
P428095,P473172,0.407
P428095,P455227,0.6357
P465368,P473172,0.407
P465368,P455227,0.6357
P214002,P415620,0.4593
P214002,P442990,0.4103
P214002,P474371,0.5319
P214002,P437477,0.5457
P214002,P470049,0.4024
P214002,P502047,0.594
P214002,P503345,0.594
P436094,P437477,0.6446
P436094,P502047,0.5625
P436094,P503345,0.5625
P415620,P475159,0.5524
P415620,P437477,0.617
P415620,P502047,0.4229
P415620,P503345,0.4229
P457512,P475195,0.4246
P442990,P474371,0.5225
P442990,P437477,0.4915
P442990,P502047,0.5398
P442990,P503345,0.5398
P475159,P476726,0.4402
P475159,P437477,0.548
P484067,P476028,0.5875
P484067,P309306,0.4236
P484067,P479351,0.4388
P484067,P442757,0.4256
P484067,P463665,0.5296
P473172,P474371,0.418
P473172,P455227,0.5171
P473172,P502047,0.4077
P473172,P503345,0.4077
P474371,P437477,0.6341
P474371,P470049,0.4935
P474371,P502047,0.7976
P474371,P503345,0.7976
P437477,P455227,0.4179
P437477,P502047,0.8998
P437477,P503345,0.8998
P437477,P442761,0.4002
P470049,P502047,0.4277
P470049,P503345,0.4277
P455227,P502047,0.4208
P455227,P503345,0.4208
P455227,P454389,0.4243
P455227,P501178,0.425
P502047,P503345,1.0
P504309,P504283,0.9912
P481145,P476009,0.5718
P481145,P504594,0.6721
P500696,P504594,0.5754
P476010,P504315,0.9815
P476010,P504424,0.471
P504315,P504424,0.4685
P476009,P504594,0.7174
P468850,P470245,0.6475
P468850,P470247,0.5161
P468850,P470246,0.5598
P468850,P470248,0.6149
P468850,P500502,0.4419
P468850,P442594,0.4163
P468850,P442535,0.4321
P468850,P473726,0.4488
P468850,P460554,0.4761
P468850,P456957,0.4123
P468850,P445726,0.4224
P468850,P479688,0.5174
P468850,P483092,0.4938
P468850,P457439,0.4676
P468850,P461199,0.4538
P468850,P502842,0.4728
P468850,P504417,0.4542
P468850,P467973,0.4163
P468850,P478731,0.5797
P468850,P429952,0.6008
P468850,P480630,0.6008
P468850,P463964,0.4027
P468850,P450244,0.4372
P468850,P455676,0.433
P468850,P458216,0.431
P468850,P471111,0.461
P468850,P502771,0.4687
P468850,P501474,0.4393
P470245,P470247,0.5589
P470245,P470246,0.6273
P470245,P470248,0.7172
P470245,P500502,0.5287
P470245,P442535,0.4934
P470245,P473726,0.5009
P470245,P460554,0.4712
P470245,P479688,0.5564
P470245,P483092,0.5684
P470245,P457439,0.4474
P470245,P461199,0.4281
P470245,P502842,0.428
P470245,P504417,0.4626
P470245,P478731,0.6128
P470245,P504049,0.4219
P470245,P455676,0.456
P470245,P458216,0.4538
P470245,P471111,0.4999
P470245,P502771,0.4327
P470247,P470246,0.4899
P470247,P470248,0.5573
P470247,P500502,0.5055
P470247,P442535,0.4793
P470247,P473726,0.5016
P470247,P460554,0.5075
P470247,P479688,0.4956
P470247,P483092,0.5496
P470247,P457439,0.422
P470247,P502842,0.4194
P470247,P504417,0.4568
P470247,P478731,0.5237
P470247,P504698,0.4339
P470247,P410400,0.459
P470247,P503726,0.4142
P470247,P461535,0.4403
P470247,P483495,0.4014
P470247,P456434,0.4743
P470247,P457279,0.468
P470247,P504049,0.402
P470247,P475194,0.4227
P470247,P475197,0.4686
P470247,P475192,0.443
P470247,P475196,0.4699
P470247,P455676,0.4825
P470247,P458216,0.4802
P470247,P471111,0.4965
P470247,P502771,0.428
P470246,P470248,0.6322
P470246,P500502,0.437
P470246,P442594,0.4346
P470246,P442535,0.4372
P470246,P473726,0.4435
P470246,P460554,0.4889
P470246,P456957,0.4329
P470246,P479688,0.5105
P470246,P483092,0.4835
P470246,P457439,0.4846
P470246,P461199,0.4802
P470246,P502842,0.4375
P470246,P504417,0.4727
P470246,P478731,0.5514
P470246,P449180,0.4196
P470246,P483699,0.4317
P470246,P455676,0.4536
P470246,P458216,0.4515
P470246,P471111,0.4305
P470246,P502771,0.4237
P470248,P480346,0.4422
P470248,P500502,0.5383
P470248,P442594,0.4416
P470248,P442535,0.5429
P470248,P473726,0.5317
P470248,P460554,0.548
P470248,P456957,0.4425
P470248,P445726,0.4444
P470248,P479688,0.5482
P470248,P483092,0.6048
P470248,P457439,0.5003
P470248,P461199,0.4543
P470248,P502842,0.4799
P470248,P504417,0.4903
P470248,P455926,0.4028
P470248,P478731,0.6356
P470248,P449180,0.4018
P470248,P432048,0.4153
P470248,P504049,0.426
P470248,P475190,0.4181
P470248,P475181,0.4432
P470248,P475200,0.4031
P470248,P455676,0.5216
P470248,P458216,0.5191
P470248,P471111,0.5526
P470248,P502771,0.4264
P480346,P500502,0.5822
P480346,P442594,0.4449
P480346,P442535,0.5399
P480346,P473726,0.5844
P480346,P460554,0.5464
P480346,P456957,0.4448
P480346,P445726,0.4178
P480346,P479688,0.5108
P480346,P483092,0.5621
P480346,P457439,0.4952
P480346,P461199,0.4357
P480346,P502842,0.48
P480346,P504417,0.4881
P480346,P478731,0.5041
P480346,P416312,0.4958
P480346,P504049,0.407
P480346,P471111,0.4213
P500502,P442594,0.493
P500502,P442535,0.6287
P500502,P473726,0.6549
P500502,P460554,0.6491
P500502,P456957,0.4955
P500502,P445726,0.4671
P500502,P479688,0.6466
P500502,P483092,0.7236
P500502,P457439,0.563
P500502,P461199,0.4775
P500502,P502842,0.5106
P500502,P504417,0.5671
P500502,P478731,0.5464
P500502,P432048,0.4334
P500502,P443838,0.4188
P500502,P504049,0.581
P500502,P455676,0.5247
P500502,P458216,0.5157
P500502,P471111,0.5636
P42204,P42205,0.5917
P42204,P266126,0.5126
P42204,P164932,0.9422
P42205,P164932,0.5823
P266126,P164932,0.5198
P409800,P444237,0.8274
P442594,P442535,0.6014
P442594,P473726,0.5513
P442594,P460554,0.5825
P442594,P456957,0.6063
P442594,P445726,0.5703
P442594,P479688,0.5649
P442594,P483092,0.6331
P442594,P457439,0.6153
P442594,P461199,0.5274
P442594,P460704,0.428
P442594,P500785,0.6262
P442594,P502842,0.7447
P442594,P504417,0.5848
P442594,P478731,0.4599
P442594,P432048,0.4076
P442594,P504049,0.4266
P442594,P483699,0.4126
P442594,P455676,0.4913
P442594,P458216,0.489
P442594,P471111,0.4985
P460855,P500744,0.4648
P460855,P467652,0.4092
P438619,P438617,0.5597
P438619,P483136,0.4
P438619,P480986,0.6044
P438619,P471086,0.4238
P438619,P504441,0.4076
P438619,P478731,0.4095
P460723,P442535,0.4549
P460723,P438618,0.467
P460723,P483146,0.4528
P460723,P473724,0.4301
P460723,P467649,0.4257
P500744,P467652,0.407
P438620,P483136,0.4577
P438620,P473729,0.4125
P438620,P457441,0.4308
P438620,P471086,0.4853
P438620,P460704,0.6952
P438620,P500729,0.7534
P438620,P502842,0.6067
P442589,P446820,1.0
P442535,P473726,0.7259
P442535,P460554,0.6859
P442535,P456957,0.5791
P442535,P445726,0.5714
P442535,P479688,0.6705
P442535,P483092,0.822
P442535,P457439,0.6503
P442535,P461199,0.4807
P442535,P500785,0.4272
P442535,P502842,0.5941
P442535,P504417,0.6429
P442535,P478731,0.5745
P442535,P432048,0.4224
P442535,P504049,0.4989
P442535,P455676,0.496
P442535,P458216,0.4936
P442535,P471111,0.5357
P438617,P473725,0.4322
P438617,P483136,0.4505
P438617,P480986,0.4609
P438617,P471086,0.4576
P438618,P473726,0.4342
P438618,P467650,0.4243
P438618,P500774,0.4691
P438618,P500729,0.415
P438618,P504424,0.4774
P460701,P460856,0.5919
P460701,P483151,0.5099
P460701,P500743,0.7465
P460856,P473729,0.5049
P460856,P479688,0.4021
P460856,P483151,0.6435
P460856,P500743,0.661
P483138,P467651,0.9825
P483138,P500729,0.644
P467647,P500626,0.8482
P483137,P471085,0.9207
P483137,P502479,0.5111
P467652,P500763,0.7115
P473725,P473726,0.4497
P473725,P504424,0.416
P473725,P478731,0.4104
P473725,P375853,0.4428
P504429,P504447,0.4284
P483136,P480986,0.4007
P483136,P471086,0.9166
P483136,P500729,0.4413
P473729,P455217,0.4351
P473729,P480986,0.4057
P473729,P460704,0.4328
P473729,P504441,0.6958
P473729,P483145,0.4832
P473729,P500729,0.4008
P473729,P467655,0.4084
P473726,P460554,0.699
P473726,P456957,0.593
P473726,P445726,0.5135
P473726,P479688,0.6845
P473726,P483092,0.7597
P473726,P457439,0.6602
P473726,P461199,0.4754
P473726,P460704,0.4021
P473726,P502842,0.6838
P473726,P504424,0.4156
P473726,P504417,0.7051
P473726,P478731,0.5807
P473726,P432048,0.4396
P473726,P504049,0.5028
P473726,P455676,0.5297
P473726,P458216,0.521
P473726,P471111,0.5676
P460554,P456957,0.615
P460554,P445726,0.5349
P460554,P479688,0.6497
P460554,P483092,0.7697
P460554,P457439,0.7015
P460554,P461199,0.553
P460554,P502842,0.5773
P460554,P504424,0.4272
P460554,P504417,0.7363
P460554,P478731,0.5715
P460554,P432048,0.4399
P460554,P420143,0.4024
P460554,P504049,0.4952
P460554,P455676,0.5793
P460554,P458216,0.5765
P460554,P471111,0.6165
P460554,P502771,0.4392
P483146,P500774,0.5317
P483146,P500785,0.526
P483146,P483145,0.4686
P456957,P445726,0.5244
P456957,P479688,0.5898
P456957,P483092,0.5788
P456957,P457439,0.6731
P456957,P461199,0.4932
P456957,P460704,0.4072
P456957,P502842,0.5808
P456957,P504417,0.7343
P456957,P478731,0.5007
P456957,P504049,0.4415
P456957,P455676,0.4627
P456957,P458216,0.4605
P456957,P471111,0.4953
P467651,P500729,0.636
P445726,P479688,0.5531
P445726,P483092,0.5789
P445726,P457439,0.5663
P445726,P461199,0.4398
P445726,P460704,0.4829
P445726,P483090,0.5172
P445726,P500785,0.4187
P445726,P502842,0.605
P445726,P504417,0.5334
P445726,P478731,0.4539
P445726,P483699,0.4272
P445726,P455676,0.4173
P445726,P458216,0.4153
P445726,P471111,0.4366
P455215,P457441,0.462
P479688,P483092,0.7354
P479688,P457439,0.6656
P479688,P461199,0.5748
P479688,P460704,0.4409
P479688,P500785,0.4318
P479688,P502842,0.5968
P479688,P504417,0.6424
P479688,P478731,0.632
P479688,P432048,0.4341
P479688,P504049,0.4824
P479688,P455676,0.5205
P479688,P458216,0.518
P479688,P471111,0.5646
P479688,P502771,0.4092
P471085,P502479,0.4827
P483151,P500743,0.5155
P457441,P460704,0.5243
P457441,P500729,0.4897
P457441,P502842,0.4476
P467650,P504447,0.4545
P467650,P442747,0.4191
P483092,P457439,0.6526
P483092,P461199,0.5173
P483092,P502842,0.6268
P483092,P504417,0.6354
P483092,P478731,0.6602
P483092,P432048,0.4731
P483092,P420143,0.4137
P483092,P504049,0.5283
P483092,P475192,0.4036
P483092,P455676,0.5745
P483092,P458216,0.5717
P483092,P471111,0.6101
P483092,P502771,0.4234
P457439,P461199,0.5982
P457439,P460704,0.4225
P457439,P502842,0.5658
P457439,P504417,0.7368
P457439,P478731,0.4872
P457439,P432048,0.4854
P457439,P504049,0.496
P457439,P455676,0.5335
P457439,P458216,0.5309
P457439,P471111,0.5698
P471086,P500729,0.4674
P471086,P447778,0.4295
P461199,P460704,0.4235
P461199,P502842,0.5336
P461199,P504417,0.5107
P461199,P478731,0.4898
P461199,P455676,0.4417
P461199,P458216,0.4396
P461199,P471111,0.4651
P460704,P500785,0.4731
P460704,P500729,0.6697
P460704,P502842,0.7559
P460704,P478731,0.4531
P500785,P483145,0.5134
P500785,P502842,0.5755
P504441,P483145,0.4089
P444237,P455365,0.4003
P500729,P502842,0.6217
P502842,P504417,0.5639
P502842,P478731,0.5525
P502842,P483495,0.4407
P502842,P432048,0.4291
P502842,P500482,0.4263
P502842,P504049,0.4154
P502842,P483699,0.4356
P502842,P483701,0.414
P502842,P455676,0.4734
P502842,P458216,0.4711
P502842,P471111,0.4884
P502842,P502771,0.4619
P502842,P501474,0.4124
P504424,P504417,0.4204
P504424,P471101,0.4551
P504417,P478731,0.544
P504417,P432048,0.4319
P504417,P504049,0.5128
P504417,P483699,0.4237
P504417,P455676,0.4993
P504417,P458216,0.4969
P504417,P471111,0.5692
P455926,P455927,0.9847
P467973,P429952,0.6402
P467973,P480630,0.6402
P478731,P474858,0.4088
P478731,P504049,0.4371
P478731,P442563,0.4165
P478731,P483699,0.4097
P478731,P475200,0.4517
P478731,P455676,0.5207
P478731,P458216,0.5182
P478731,P471111,0.5152
P478731,P502771,0.4643
P478731,P473336,0.4064
P478731,P501474,0.4674
P471097,P474858,0.7553
P474858,P479362,0.4068
P456398,P481164,0.442
P456398,P456399,0.6978
P456398,P504986,0.4524
P456398,P482741,0.4101
P456398,P405944,0.4718
P456398,P484076,0.8931
P429242,P484076,0.4651
P448203,P448202,0.7151
P448203,P463105,0.6864
P448203,P481162,0.4319
P448203,P448201,0.6638
P448203,P448200,0.693
P448203,P463951,0.7108
P448203,P463106,0.5359
P448203,P504302,0.7923
P448203,P505280,0.8
P482739,P482742,0.5383
P482739,P481164,0.4123
P482739,P456399,0.4244
P482739,P504986,0.5964
P482739,P482741,0.73
P482739,P482740,1.0
P482739,P504291,0.6912
P482742,P481164,0.4764
P482742,P481161,0.4274
P482742,P504986,0.5415
P482742,P482741,0.5056
P482742,P482740,0.5383
P482742,P457854,0.4524
P482742,P504302,0.4089
P482742,P504291,0.5048
P482742,P468407,0.4524
P482742,P501170,0.4208
P448202,P463105,0.6846
P448202,P481164,0.4189
P448202,P481162,0.4293
P448202,P448201,0.8946
P448202,P448200,0.8366
P448202,P443375,0.4277
P448202,P443376,0.4456
P448202,P457854,0.4627
P448202,P423163,0.4083
P448202,P443377,0.4202
P448202,P463951,0.9913
P448202,P463106,0.549
P448202,P504302,0.7675
P448202,P505280,0.798
P448202,P468407,0.4627
P463105,P448201,0.6829
P463105,P448200,0.6922
P463105,P463951,0.6805
P463105,P463106,0.5858
P463105,P504302,0.6676
P463105,P505280,0.6561
P481164,P481161,0.4447
P481164,P456399,0.4239
P481164,P504986,0.4194
P481164,P482741,0.4411
P481164,P481162,0.7333
P481164,P448201,0.437
P481164,P448200,0.4632
P481164,P482740,0.4123
P481164,P443375,0.5052
P481164,P443376,0.49
P481164,P457854,0.5303
P481164,P423163,0.4412
P481164,P443377,0.5658
P481164,P423169,0.4072
P481164,P484076,0.4678
P481164,P463951,0.4137
P481164,P455229,0.4652
P481164,P423167,0.4152
P481164,P423168,0.4447
P481164,P504302,0.5059
P481164,P504291,0.4941
P481164,P505280,0.4901
P481164,P504324,0.4036
P481164,P468407,0.5303
P481161,P504302,0.5578
P481161,P504291,0.6999
P481161,P505280,0.5554
P481161,P504324,0.7518
P456399,P504986,0.4044
P456399,P482741,0.4844
P456399,P405944,0.4899
P456399,P482740,0.4244
P456399,P484076,0.6125
P504986,P482741,0.5347
P504986,P482740,0.5964
P504986,P484076,0.4647
P504986,P504291,0.5172
P173619,P173622,0.6056
P482741,P405944,0.4835
P482741,P482740,0.73
P482741,P504291,0.5416
P481162,P205614,0.4866
P481162,P448201,0.4518
P481162,P448200,0.4999
P481162,P202935,0.4099
P481162,P443375,0.6091
P481162,P443376,0.5336
P481162,P457854,0.5143
P481162,P423163,0.4464
P481162,P443377,0.5036
P481162,P423169,0.5133
P481162,P463951,0.4237
P481162,P455229,0.5032
P481162,P423168,0.415
P481162,P504302,0.4877
P481162,P504291,0.4195
P481162,P505280,0.4945
P481162,P504324,0.45
P481162,P468407,0.5143
P205614,P423165,0.5379
P205614,P202935,0.5487
P205614,P443375,0.5237
P205614,P443376,0.4286
P205614,P423163,0.4572
P205614,P423169,0.5389
P173652,P202935,0.4397
P173652,P423163,0.431
P405944,P484076,0.433
P448201,P448200,0.816
P448201,P443375,0.4403
P448201,P443376,0.4079
P448201,P457854,0.5386
P448201,P443377,0.4503
P448201,P463951,0.8865
P448201,P463106,0.568
P448201,P423167,0.4134
P448201,P504302,0.7926
P448201,P505280,0.7439
P448201,P468407,0.5386
P448200,P443375,0.505
P448200,P443376,0.4639
P448200,P457854,0.4539
P448200,P443377,0.4215
P448200,P463951,0.8291
P448200,P463106,0.5665
P448200,P504302,0.7405
P448200,P505280,0.7327
P448200,P504324,0.4218
P448200,P468407,0.4539
P433618,P433617,0.5305
P433618,P423164,0.4704
P433618,P455421,0.5061
P433618,P433619,0.5395
P433618,P504291,0.4683
P173622,P423166,0.4186
P482740,P504291,0.6912
P423165,P202935,0.4857
P423165,P423163,0.5706
P423165,P423169,0.7482
P423165,P423166,0.5809
P423165,P423167,0.4416
P423165,P423168,0.4334
P202935,P423163,0.4045
P202935,P423169,0.5284
P428423,P501189,0.4284
P443375,P443376,0.7451
P443375,P457854,0.4913
P443375,P443377,0.6792
P443375,P423169,0.4125
P443375,P463951,0.4225
P443375,P463106,0.4465
P443375,P455229,0.5805
P443375,P468406,0.4474
P443375,P504302,0.4396
P443375,P505280,0.4461
P443375,P468407,0.4913
P443375,P501165,0.4674
P443375,P501189,0.4047
P428422,P501188,0.4171
P433621,P433620,0.6954
P433621,P505280,0.4237
P433621,P505265,0.4738
P423164,P423163,0.4906
P423164,P423169,0.4007
P423164,P423166,0.4325
P455421,P433619,0.5391
P455421,P504291,0.41
P443376,P457854,0.4781
P443376,P423163,0.4173
P443376,P443377,0.6854
P443376,P463951,0.4399
P443376,P455229,0.6764
P443376,P504302,0.4302
P443376,P504291,0.4025
P443376,P505280,0.449
P443376,P504324,0.4283
P443376,P468407,0.4781
P443376,P501189,0.4375
P457854,P443377,0.508
P457854,P463951,0.457
P457854,P463106,0.5337
P457854,P455229,0.4576
P457854,P423167,0.4164
P457854,P423168,0.4073
P457854,P468406,0.5645
P457854,P504302,0.5138
P457854,P505280,0.4682
P457854,P504324,0.4392
P457854,P468407,1.0
P423163,P423169,0.6533
P423163,P463951,0.4022
P423163,P423166,0.7675
P423163,P423167,0.5596
P423163,P423168,0.5592
P423163,P505280,0.4372
P423163,P505265,0.4117
P443377,P463951,0.4176
P443377,P455229,0.6259
P443377,P504302,0.4454
P443377,P505280,0.4299
P443377,P468407,0.508
P443377,P501189,0.5158
P423169,P423166,0.6059
P423169,P423167,0.5522
P423169,P423168,0.5272
P423169,P505280,0.4199
P484076,P504291,0.4032
P463951,P463106,0.5457
P463951,P504302,0.7629
P463951,P505280,0.7932
P463951,P468407,0.457
P463106,P468406,0.6771
P463106,P504302,0.5592
P463106,P505280,0.5524
P463106,P468407,0.5337
P423166,P423167,0.5014
P423166,P423168,0.4945
P455229,P423168,0.4263
P455229,P505280,0.4426
P455229,P468407,0.4576
P423167,P423168,0.7688
P423167,P468407,0.4164
P423168,P468407,0.4073
P468406,P468407,0.5645
P504302,P504291,0.5747
P504302,P505280,0.9216
P504302,P504324,0.5303
P504302,P468407,0.5138
P504291,P505280,0.5828
P504291,P504324,0.5749
P505280,P504324,0.5346
P505280,P468407,0.4682
P504324,P468407,0.4392
P375849,P426183,0.7854
P375849,P375853,0.4484
P375849,P447773,0.473
P375849,P468412,0.4203
P375849,P428103,0.4244
P375849,P443834,0.4019
P426183,P375853,0.5391
P426183,P447773,0.4956
P426183,P375864,0.4897
P426183,P468412,0.472
P426183,P428103,0.5758
P426183,P443834,0.5042
P375853,P375852,0.4182
P375853,P447773,0.6095
P375853,P375864,0.5843
P375853,P468412,0.4005
P375853,P428103,0.5507
P375853,P450262,0.4289
P375850,P468412,0.5743
P468409,P468408,0.8633
P468409,P468411,0.8889
P468409,P410755,0.444
P468409,P468412,0.7446
P468409,P468410,0.7795
P468408,P468411,0.8363
P468408,P410755,0.4269
P468408,P468412,0.6515
P468408,P468410,0.7004
P468411,P410755,0.414
P468411,P468412,0.7189
P468411,P468410,0.6783
P375852,P375864,0.4714
P410756,P410755,0.6547
P410756,P375864,0.4602
P410756,P468410,0.4519
P410755,P375864,0.4427
P410755,P468410,0.5288
P447773,P375864,0.4303
P447773,P468412,0.6002
P447773,P428103,0.4605
P375864,P428103,0.4216
P375864,P450262,0.4074
P468412,P468410,0.6038
P416312,P409631,0.4502
P416589,P416588,1.0
P442840,P479860,1.0
P442840,P442836,0.5105
P442840,P442838,0.6033
P442840,P442839,0.6834
P442840,P442837,0.7793
P442840,P502169,0.7211
P479860,P442836,0.5105
P479860,P442838,0.6033
P479860,P442839,0.6834
P479860,P442837,0.7793
P479860,P502169,0.7211
P442836,P442838,0.4417
P442836,P442839,0.462
P442836,P442837,0.4408
P442836,P502169,0.5754
P442838,P442839,0.7073
P442838,P442837,0.6815
P442838,P502169,0.6898
P442839,P442837,0.8046
P442839,P446916,0.4212
P442839,P502169,0.6904
P442839,P479351,0.4416
P442839,P483698,0.411
P471101,P476415,0.4774
P471101,P479348,0.4402
P471101,P502192,0.4724
P442843,P446916,0.5063
P442843,P442841,0.5821
P503668,P505049,0.9088
P476415,P479348,0.5979
P476415,P502192,0.7772
P476415,P454376,0.4237
P476415,P454377,0.4032
P479348,P502192,0.6891
P442837,P446916,0.4221
P442837,P502169,0.7395
P442837,P479351,0.4082
P442837,P483701,0.4052
P446916,P476736,0.4069
P446916,P503877,0.4047
P502169,P479351,0.4097
P502169,P501474,0.4328
P402944,P402943,1.0
P447213,P451750,0.4641
P447213,P504698,0.4342
P447213,P443842,0.4299
P451745,P443838,0.4471
P504698,P480192,0.5533
P504698,P410400,0.5317
P504698,P503726,0.4581
P504698,P460627,0.4391
P504698,P461535,0.4928
P504698,P483495,0.4554
P504698,P456434,0.5725
P504698,P457279,0.5601
P504698,P475194,0.4388
P504698,P475197,0.4827
P504698,P475192,0.4292
P504698,P475196,0.4673
P504698,P477830,0.4967
P504515,P454389,0.4728
P481831,P407450,0.4302
P481831,P481830,0.4618
P481831,P432262,0.4559
P481831,P456401,0.4993
P481831,P456203,0.4541
P407450,P481830,0.4353
P407450,P407448,0.5669
P407450,P432262,0.8353
P407450,P429683,0.4373
P407450,P456401,0.5672
P407450,P456203,0.5917
P481830,P456401,0.4643
P481830,P456203,0.4507
P407448,P432262,0.5382
P407448,P456401,0.5432
P407448,P456203,0.8267
P407448,P424988,0.4238
P407448,P474376,0.4125
P456206,P429683,0.4503
P456206,P442747,0.5014
P456206,P456204,0.4122
P432262,P429683,0.5084
P432262,P456401,0.519
P432262,P456203,0.5903
P432262,P424988,0.4512
P432262,P474376,0.4415
P481832,P482318,0.7633
P481832,P483691,0.6216
P429683,P442747,0.6275
P429683,P456204,0.6717
P429683,P456401,0.4426
P442747,P456204,0.5742
P442747,P456401,0.4596
P442747,P424985,0.4217
P442747,P424984,0.4262
P456401,P456203,0.6109
P456203,P424988,0.4114
P456203,P474376,0.4013
P482318,P483691,0.6205
P474113,P474117,1.0
P474113,P474115,0.5844
P474113,P481743,0.4048
P474113,P474118,0.43
P474113,P474125,0.698
P474113,P474114,0.7868
P474117,P474115,0.5844
P474117,P481743,0.4048
P474117,P474118,0.43
P474117,P474125,0.698
P474117,P474114,0.7868
P474121,P474122,0.5057
P474121,P474118,0.4036
P474121,P474125,0.76
P474109,P505381,0.4564
P474122,P481743,0.4175
P474122,P481742,0.4731
P474122,P504050,0.5337
P474122,P474118,0.4729
P474122,P474125,0.4763
P474111,P481742,0.5394
P474116,P474114,0.579
P474115,P481743,0.4172
P474115,P474118,0.4001
P474115,P474125,0.465
P474115,P474114,0.8104
P474107,P474118,0.4078
P481743,P474118,0.6007
P481743,P474125,0.4019
P481743,P474114,0.4359
P481742,P504050,0.5287
P504050,P474118,0.4424
P474118,P474125,0.4607
P474118,P474114,0.4604
P474125,P474114,0.6787
P474125,P501474,0.411
P474114,P501474,0.4378
P505378,P505381,0.5237
P505378,P505392,0.5752
P505378,P505379,0.5666
P469538,P476729,0.9923
P469538,P505346,1.0
P469538,P469537,0.7973
P469538,P483708,0.6669
P469538,P483692,0.6669
P469538,P502395,0.4137
P469538,P475172,0.6185
P469538,P481834,0.4253
P469538,P463110,0.56
P469538,P483694,0.6474
P469538,P463109,0.6185
P469538,P502448,0.4594
P469538,P483693,0.5618
P469538,P501175,0.5176
P469538,P483086,0.5653
P469538,P502474,0.5014
P469538,P502381,0.4265
P469538,P505270,0.7461
P476729,P505346,0.9923
P476729,P469537,0.7931
P476729,P483708,0.6634
P476729,P483692,0.6634
P476729,P502395,0.4091
P476729,P475172,0.6152
P476729,P481834,0.4231
P476729,P463110,0.5571
P476729,P483694,0.644
P476729,P463109,0.6152
P476729,P502448,0.457
P476729,P483693,0.5588
P476729,P501175,0.5148
P476729,P483086,0.5623
P476729,P502474,0.4962
P476729,P502381,0.4243
P476729,P505270,0.7422
P505346,P469537,0.7973
P505346,P483708,0.6669
P505346,P483692,0.6669
P505346,P502395,0.4137
P505346,P475172,0.6185
P505346,P481834,0.4253
P505346,P463110,0.56
P505346,P483694,0.6474
P505346,P463109,0.6185
P505346,P502448,0.4594
P505346,P483693,0.5618
P505346,P501175,0.5176
P505346,P483086,0.5653
P505346,P502474,0.5014
P505346,P502381,0.4265
P505346,P505270,0.7461
P450633,P476730,0.9867
P450633,P450632,0.4986
P450633,P476731,0.4891
P450633,P505270,0.6029
P476730,P450632,0.4892
P476730,P476731,0.5067
P476730,P505270,0.5982
P481833,P469537,0.5275
P481833,P502395,0.6139
P481833,P475172,0.4669
P481833,P481834,0.6227
P481833,P463109,0.4669
P481833,P502448,0.6083
P481833,P501175,0.4442
P481833,P483086,0.4693
P481833,P502474,0.5482
P481833,P502381,0.5842
P469537,P450632,0.5339
P469537,P476731,0.5294
P469537,P483708,0.7118
P469537,P483692,0.7118
P469537,P502395,0.6206
P469537,P475172,0.662
P469537,P481834,0.6875
P469537,P463110,0.6246
P469537,P483694,0.7728
P469537,P463109,0.662
P469537,P502448,0.6296
P469537,P483693,0.6627
P469537,P501175,0.6014
P469537,P483086,0.6797
P469537,P502474,0.6338
P469537,P502381,0.6091
P469537,P505270,0.8227
P469537,P483495,0.4117
P469537,P502771,0.4136
P450632,P476731,0.9862
P450632,P505270,0.628
P476731,P505270,0.6229
P483708,P483692,1.0
P483708,P475172,0.5972
P483708,P481834,0.4692
P483708,P463110,0.5082
P483708,P483694,0.7254
P483708,P463109,0.5972
P483708,P502448,0.493
P483708,P483693,0.751
P483708,P501175,0.4253
P483708,P483086,0.7511
P483708,P502474,0.4568
P483708,P502381,0.4994
P483708,P505270,0.6492
P483692,P475172,0.5972
P483692,P481834,0.4692
P483692,P463110,0.5082
P483692,P483694,0.7254
P483692,P463109,0.5972
P483692,P502448,0.493
P483692,P483693,0.751
P483692,P501175,0.4253
P483692,P483086,0.7511
P483692,P502474,0.4568
P483692,P502381,0.4994
P483692,P505270,0.6492
P502395,P475172,0.4302
P502395,P481834,0.806
P502395,P463110,0.4631
P502395,P463109,0.4302
P502395,P502448,0.7656
P502395,P501175,0.608
P502395,P502474,0.7016
P502395,P502381,0.7122
P475172,P481834,0.5241
