product_id_1,product_id_2,similarity
P470508,P504018,0.4198
P470508,P433521,0.4012
P470509,P470510,0.9815
P470509,P504018,0.7478
P470509,P475906,0.5542
P470509,P482510,0.4915
P470509,P482661,0.4845
P470510,P504018,0.7383
P470510,P470508,0.4934
P470510,P482661,0.4783
P470510,P502235,0.4285
P470529,P503634,0.6842
P470529,P504171,0.5826
P470529,P463964,0.522
P470529,P382356,0.5003
P470529,P475192,0.4918
P470535,P479705,0.4772
P470536,P505452,0.6175
P470548,P442563,0.4179
P471003,P456434,0.6001
P471003,P480174,0.5939
P471003,P457279,0.5921
P471003,P503216,0.5756
P471003,P400207,0.5723
P471009,P504881,0.4595
P471009,P502842,0.4188
P471009,P460704,0.4162
P471009,P470245,0.4113
P471009,P503657,0.4105
P471011,P406529,0.5085
P471017,P448547,0.4996
P471017,P504011,0.4855
P471017,P477150,0.4503
P471033,P480607,0.7244
P471033,P452004,0.5138
P471033,P480174,0.4808
P471037,P502322,0.5657
P471037,P474329,0.5087
P471037,P471041,0.5043
P471037,P471042,0.4459
P471040,P473726,0.5248
P471040,P455676,0.5073
P471040,P458216,0.5016
P471040,P475192,0.5013
P471040,P483092,0.5007
P471041,P471040,0.6118
P471041,P479688,0.5245
P471041,P483092,0.5174
P471041,P478731,0.4996
P471041,P455676,0.4983
P471042,P471040,0.4948
P471042,P502322,0.4669
P471042,P475192,0.4647
P471042,P463964,0.4483
P471042,P475200,0.4416
P471045,P502195,0.4543
P471046,P476876,0.5227
P471046,P433627,0.4524
P471046,P455241,0.4518
P471046,P461177,0.4499
P471046,P500618,0.4362
P471062,P505380,0.6929
P471064,P505380,0.5146
P471065,P505380,0.811
P471065,P471064,0.5984
P471065,P471062,0.5881
P471085,P502479,0.4827
P471086,P500729,0.4674
P471086,P447778,0.4295
P471097,P474858,0.7553
P471101,P476415,0.4774
P471101,P502192,0.4724
P471101,P479348,0.4402
P471111,P502771,0.5993
P471226,P504881,0.671
P471226,P467750,0.4779
P471226,P503657,0.4728
P471226,P480284,0.4542
P471226,P420224,0.4523
P471227,P471009,0.6541
P471227,P503657,0.4884
P471227,P467749,0.426
P471227,P504881,0.426
P471227,P504850,0.4023
P471237,P472466,1.0
P471237,P504272,0.7682
P471237,P442858,0.6828
P471237,P500012,0.6114
P471237,P457005,0.587
P471535,P504888,0.7002
P471535,P504852,0.6493
P471535,P444057,0.6079
P471535,P449175,0.6003
P471535,P435801,0.578
P471541,P472451,0.501
P471541,P474936,0.4579
P471541,P503655,0.4067
P471546,P481700,0.5301
P471546,P429250,0.524
P471547,P501591,0.4446
P471547,P480346,0.4338
P471566,P503933,0.6903
P471566,P454800,0.5221
P471566,P503876,0.4309
P471567,P470048,0.4643
P471761,P501591,0.5002
P471761,P501474,0.4069
P471784,P483137,0.4257
P471784,P471085,0.4169
P471788,P375853,0.427
P471788,P454377,0.4214
P471788,P474078,0.4205
P471788,P469503,0.4052
P472021,P481342,0.6292
P472021,P472023,0.4428
P472022,P481342,0.5631
P472023,P481342,0.6578
P472023,P472022,0.4479
P472023,P407444,0.4124
P472023,P472025,0.4053
P472025,P481342,0.4172
P472028,P481077,0.6372
P472028,P454806,0.6167
P472028,P467945,0.546
P472028,P476432,0.5424
P472028,P454807,0.5028
P472031,P480604,0.4286
P472031,P504882,0.423
P472050,P472180,0.7049
P472050,P502997,0.4178
P472302,P483643,0.5538
P472302,P455612,0.5142
P472302,P503262,0.5082
P472302,P477492,0.4792
P472302,P481058,0.4742
P472311,P501886,0.7004
P472341,P472343,0.7664
P472341,P476737,0.6542
P472341,P503877,0.6412
P472341,P476736,0.5879
P472341,P472342,0.5612
P472342,P503877,0.6919
P472342,P476737,0.499
P472342,P505209,0.4657
P472342,P505210,0.4523
P472342,P500482,0.448
P472343,P503877,0.7459
P472343,P476737,0.6413
P472343,P472342,0.6235
P472343,P476736,0.5561
P472343,P502434,0.511
P472451,P500016,0.7441
P472451,P503655,0.4657
P472453,P471541,0.4971
P472453,P472455,0.4814
P472453,P474936,0.4407
P472453,P480160,0.4402
P472453,P503657,0.4192
P472454,P471541,0.5199
P472454,P472455,0.514
P472454,P472451,0.4727
P472454,P472453,0.4556
P472454,P474936,0.4267
P472455,P471541,0.5431
P472455,P472451,0.4661
P472455,P474936,0.4323
P472466,P504272,0.7682
P472466,P500012,0.6114
P472466,P444615,0.4128
P472467,P414737,0.4764
P472468,P501254,0.567
P472468,P504171,0.47
P472469,P502322,0.7139
P472469,P477413,0.6052
P472469,P410400,0.5355
P472469,P504698,0.5308
P472469,P461535,0.4755
P472470,P474369,0.4167
P472470,P483496,0.402
P472470,P4010,0.4019
P472471,P469528,0.4498
P472471,P472470,0.445
P472471,P504315,0.4317
P472471,P504424,0.4072
P472471,P476010,0.406
P472472,P440937,0.421
P472981,P504465,0.7479
P472981,P502761,0.4029
P473126,P442839,0.4031
P473133,P473148,0.7224
P473133,P433974,0.6087
P473133,P448719,0.5383
P473133,P444216,0.5196
P473133,P483092,0.4975
P473148,P433974,0.8493
P473148,P433975,0.693
P473148,P478021,0.535
P473148,P450587,0.4437
P473160,P480355,0.6206
P473160,P503716,0.6206
P473160,P504327,0.484
P473160,P504303,0.4369
P473160,P392235,0.4352
P473172,P455227,0.5171
P473172,P474371,0.418
P473172,P502047,0.4077
P473172,P503345,0.4077
P473185,P474080,0.4073
P473185,P443833,0.4011
P473267,P479839,0.5902
P473267,P481084,0.5902
P473267,P427513,0.5481
P473267,P416824,0.5391
P473267,P174502,0.5197
P473304,P501591,0.4424
P473322,P466142,0.7395
P473322,P471566,0.7362
P473322,P503651,0.6727
P473322,P503933,0.6419
P473322,P459131,0.4901
P473336,P501474,0.7977
P473336,P502977,0.7168
P473336,P502978,0.6433
P473336,P503872,0.4637
P473336,P502998,0.4138
P473725,P473726,0.4497
P473725,P375853,0.4428
P473725,P504424,0.416
P473725,P478731,0.4104
P473726,P483092,0.7597
P473726,P504417,0.7051
P473726,P460554,0.699
P473726,P479688,0.6845
P473726,P502842,0.6838
P473729,P504441,0.6958
P473729,P483145,0.4832
P473729,P455217,0.4351
P473729,P460704,0.4328
P473729,P467655,0.4084
P473820,P446908,0.5731
P473820,P417359,0.5239
P473820,P392891,0.5055
P473820,P501153,0.5038
P473820,P481082,0.4561
P473828,P504007,0.629
P473828,P504042,0.4651
P473828,P457519,0.4188
P473828,P454120,0.4186
P473828,P504064,0.4185
P474036,P471017,0.4406
P474036,P448551,0.4209
P474036,P504011,0.4208
P474036,P448550,0.4026
P474057,P458573,0.8441
P474060,P422248,0.9517
P474060,P477811,0.5062
P474060,P504464,0.4791
P474075,P501003,0.5955
P474075,P456434,0.5678
P474075,P457279,0.5602
P474075,P504698,0.5425
P474075,P475197,0.5376
P474078,P470548,0.5419
P474078,P501550,0.5329
P474078,P470243,0.4581
P474078,P479705,0.4198
P474078,P471101,0.409
P474079,P481142,0.6039
P474079,P501550,0.5924
P474079,P454102,0.5224
P474080,P502725,0.5122
P474080,P502740,0.4925
P474107,P474118,0.4078
P474109,P505381,0.4564
P474111,P481742,0.5394
P474113,P474117,1.0
P474113,P474114,0.7868
P474113,P474125,0.698
P474113,P474115,0.5844
P474113,P474118,0.43
P474114,P501474,0.4378
P474115,P474114,0.8104
P474115,P474125,0.465
P474115,P481743,0.4172
P474115,P474118,0.4001
P474116,P474114,0.579
P474117,P474114,0.7868
P474117,P474125,0.698
P474117,P474115,0.5844
P474117,P474118,0.43
P474117,P481743,0.4048
P474118,P474125,0.4607
P474118,P474114,0.4604
P474121,P474125,0.76
P474121,P474122,0.5057
P474121,P474118,0.4036
P474122,P504050,0.5337
P474122,P474125,0.4763
P474122,P481742,0.4731
P474122,P474118,0.4729
P474122,P481743,0.4175
P474125,P474114,0.6787
P474125,P501474,0.411
P474304,P474937,0.4467
P474304,P474369,0.4127
P474304,P470007,0.4126
P474323,P483701,0.4326
P474323,P471046,0.4241
P474323,P410400,0.4087
P474323,P203616,0.4072
P474323,P483698,0.4068
P474325,P480174,0.8346
P474325,P505316,0.7046
P474325,P503216,0.6126
P474325,P456434,0.6113
P474325,P474075,0.5983
P474326,P480607,0.7918
P474326,P471033,0.5583
P474326,P480174,0.502
P474326,P474325,0.4712
P474326,P436094,0.4009
P474329,P471042,0.5389
P474329,P502322,0.4532
P474329,P471041,0.4448
P474330,P422022,0.6939
P474330,P467628,0.6696
P474330,P455611,0.6678
P474330,P505452,0.4665
P474333,P505376,0.8252
P474333,P470548,0.6442
P474333,P3550,0.6135
P474333,P474078,0.5801
P474333,P469504,0.5701
P474369,P454376,0.4256
P474369,P454377,0.4096
P474371,P502047,0.7976
P474371,P503345,0.7976
P474371,P437477,0.6341
P474371,P470049,0.4935
P474377,P503191,0.9865
P474377,P504303,0.7636
P474377,P501323,0.7366
P474377,P504327,0.4462
P474377,P504203,0.4097
P474809,P474325,0.6201
P474809,P480174,0.6158
P474809,P503997,0.6151
P474809,P456434,0.6082
P474809,P457279,0.6
P474822,P505376,0.5747
P474822,P474333,0.5142
P474822,P481085,0.4638
P474822,P480300,0.4357
P474822,P3550,0.4346
P474823,P474943,0.5732
P474823,P481339,0.5704
P474823,P481975,0.5555
P474823,P503912,0.5515
P474823,P479313,0.5311
P474824,P474823,0.5377
P474824,P479313,0.4795
P474824,P503912,0.4428
P474824,P501166,0.4229
P474824,P481339,0.4022
P474825,P474826,0.6577
P474825,P474824,0.4995
P474825,P474823,0.4708
P474825,P503912,0.4133
P474825,P501157,0.4007
P474826,P474823,0.5733
P474826,P466878,0.5403
P474826,P503912,0.4948
P474826,P481339,0.4746
P474826,P479313,0.4608
P474832,P504289,0.7291
P474843,P474844,0.7084
P474843,P482025,0.5946
P474843,P376135,0.4143
P474844,P482025,0.6522
P474844,P376135,0.4671
P474858,P479362,0.4068
P474936,P483138,0.437
P474936,P500729,0.4264
P474936,P467651,0.4241
P474937,P474939,0.8328
P474937,P474936,0.6285
P474937,P478239,0.4694
P474937,P438618,0.4481
P474937,P474369,0.403
P474938,P474939,0.8063
P474938,P474937,0.7287
P474938,P474936,0.6387
P474938,P483664,0.4465
P474938,P445833,0.4409
P474939,P474936,0.6745
P474939,P478239,0.4294
P474939,P457864,0.4073
P474939,P483664,0.4029
P474940,P473820,0.4735
P474940,P392891,0.4163
P474940,P454939,0.4147
P474940,P501164,0.4118
P474940,P479839,0.4115
P474942,P501164,0.8118
P474942,P504674,0.6077
P474942,P469452,0.4369
P474942,P473820,0.4143
P474942,P479839,0.4024
P474943,P503912,0.7366
P474943,P475192,0.5774
P474943,P382356,0.5441
P474943,P382204,0.525
P474943,P383308,0.5187
P474953,P476513,0.9792
P474953,P504985,0.6797
P474953,P461451,0.4689
P474953,P457272,0.4511
P474953,P469806,0.4351
P474956,P459140,0.9145
P474956,P433155,0.7388
P474956,P431419,0.6391
P474956,P431418,0.5856
P474957,P474956,0.8906
P474957,P459140,0.8807
P474957,P433155,0.7096
P474957,P431419,0.6154
P474957,P431418,0.5585
P474964,P479973,1.0
P474964,P502709,0.4152
P474967,P504221,0.8721
P474967,P504676,0.8523
P474967,P500464,0.5015
P474967,P481137,0.4664
P474967,P481138,0.4111
P474968,P428005,0.8318
P474968,P500464,0.8318
P474968,P504221,0.7465
P474968,P504676,0.7462
P474968,P481137,0.6201
P475083,P505385,0.8743
P475083,P504851,0.7246
P475083,P502608,0.6756
P475086,P503820,0.8327
P475112,P503935,0.492
P475112,P503894,0.4206
P475112,P504840,0.4184
P475124,P429637,0.6981
P475124,P430405,0.6905
P475124,P421249,0.6438
P475124,P501264,0.6401
P475124,P417241,0.6336
P475135,P479696,0.6258
P475135,P456572,0.5365
P475143,P504286,0.5121
P475143,P470048,0.5005
P475143,P504330,0.4887
P475143,P455227,0.4499
P475143,P501178,0.4462
P475159,P437477,0.548
P475159,P476726,0.4402
P475172,P463109,1.0
P475172,P483086,0.6032
P475172,P505270,0.5705
P475172,P483693,0.5572
P475172,P501175,0.5566
P475180,P475186,0.6594
P475180,P475184,0.6268
P475180,P475187,0.6134
P475180,P475200,0.5887
P475180,P475188,0.5519
P475182,P482757,1.0
P475182,P475180,0.7225
P475182,P475186,0.6714
P475182,P475184,0.651
P475182,P475187,0.6223
P475184,P475186,0.7399
P475184,P475187,0.7265
P475184,P475200,0.4225
P475185,P475203,1.0
P475185,P475180,0.7934
P475185,P475186,0.6723
P475185,P503652,0.609
P475185,P475187,0.6035
P475186,P475187,0.7063
P475186,P475200,0.4409
P475188,P475187,0.7036
P475188,P475200,0.6447
P475188,P475184,0.5932
P475188,P475186,0.5723
P475188,P475189,0.4468
P475189,P475200,0.4703
P475189,P475196,0.4396
P475190,P475181,0.7994
P475192,P475196,0.6836
P475192,P455676,0.5291
P475192,P458216,0.5241
P475192,P471111,0.4547
P475192,P475200,0.4405
P475193,P475200,0.5158
P475194,P475180,0.593
P475194,P475196,0.5728
P475194,P475197,0.5354
P475194,P481748,0.508
P475194,P475192,0.5012
P475195,P475200,0.6432
P475196,P455676,0.4275
P475196,P458216,0.4255
P475196,P477830,0.4208
P475196,P475200,0.4127
P475196,P482755,0.4081
P475197,P475196,0.6006
P475197,P475192,0.5895
P475197,P475200,0.4824
P475197,P477830,0.4602
P475197,P482755,0.4148
P475200,P501474,0.5365
P475200,P475187,0.5194
P475200,P505409,0.4804
P475200,P473336,0.4779
P475200,P502771,0.4193
P475201,P503652,0.5628
P475201,P505409,0.5359
P475201,P475200,0.4796
P475201,P475180,0.4591
P475201,P475197,0.4263
P475203,P475180,0.7934
P475203,P475186,0.6723
P475203,P503652,0.609
P475203,P475187,0.6035
P475203,P475184,0.6009
P475204,P475200,0.4066
P475540,P480165,0.5012
P475540,P480444,0.4694
P475543,P504325,0.6027
P475543,P500988,0.4891
P475543,P481334,0.4739
P475543,P483661,0.4602
P475543,P504171,0.443
P475589,P475590,1.0
P475589,P394702,0.4937
P475589,P470048,0.4081
P475589,P468396,0.4044
P475629,P502771,0.5939
P475630,P503872,1.0
P475630,P416923,0.9329
P475630,P502977,0.6039
P475630,P501474,0.5477
P475630,P473336,0.4637
P475906,P504018,0.563
P475906,P470510,0.5471
P475906,P482661,0.4456
P475906,P503926,0.4112
P475907,P504018,0.5531
P475907,P475906,0.5403
P475907,P482661,0.4675
P475907,P470510,0.4499
P475907,P503926,0.4442
P475908,P504852,0.5738
P475908,P444057,0.5628
P475908,P504888,0.5191
P475908,P435801,0.5142
P475908,P449175,0.4917
P475921,P502608,0.6302
P475921,P505335,0.4868
P475921,P429504,0.4264
P475926,P448551,0.5573
P475926,P448550,0.5492
P475926,P471017,0.5412
P475926,P474036,0.5361
P475926,P504011,0.4991
P475951,P504840,0.7308
P475951,P503901,0.704
P475951,P503930,0.551
P475951,P503890,0.5315
P475951,P503894,0.5129
P475961,P501264,0.8294
P475961,P430405,0.6276
P475961,P428639,0.5033
P476009,P504594,0.7174
P476010,P504315,0.9815
P476010,P504424,0.471
P476028,P504073,0.6149
P476028,P309306,0.6103
P476028,P463665,0.6069
P476028,P442761,0.5031
P476028,P430146,0.502
P476415,P502192,0.7772
P476415,P479348,0.5979
P476415,P454376,0.4237
P476415,P454377,0.4032
P476428,P476515,0.9868
P476428,P503216,0.8002
P476428,P475194,0.5816
P476428,P475196,0.5516
P476428,P475197,0.5341
P476432,P481077,0.6365
P476432,P504053,0.4049
P476447,P480358,1.0
P476447,P476538,0.4488
P476447,P476554,0.4293
P476447,P476553,0.4035
P476485,P480166,1.0
P476485,P501886,0.5134
P476485,P476496,0.4866
P476496,P501574,0.8946
P476496,P430337,0.432
P476496,P453253,0.4316
P476496,P501886,0.4239
P476496,P459131,0.4006
P476513,P504985,0.67
P476513,P461451,0.4622
P476513,P457272,0.4446
P476513,P469806,0.4289
P476513,P501236,0.4236
P476515,P475194,0.5722
P476515,P475196,0.5467
P476515,P457279,0.5377
P476515,P475197,0.5293
P476515,P456434,0.5178
P476538,P476554,0.5149
P476538,P480358,0.4488
P476538,P476553,0.4423
P476540,P459140,0.7881
P476540,P474956,0.7692
P476540,P474957,0.7383
P476540,P431419,0.6459
P476540,P433155,0.6254
P476553,P480358,0.4035
P476554,P480358,0.4293
P476675,P504056,0.4064
P476677,P450244,0.555
P476677,P481390,0.4564
P476677,P479339,0.4469
P476677,P469520,0.4387
P476677,P469508,0.4279
P476678,P476676,0.5136
P476681,P501024,0.8788
P476683,P476677,0.5664
P476683,P476674,0.4839
P476683,P476678,0.4657
P476729,P505346,0.9923
P476729,P469537,0.7931
P476729,P505270,0.7422
P476729,P483708,0.6634
P476729,P483692,0.6634
P476730,P505270,0.5982
P476730,P476731,0.5067
P476730,P450632,0.4892
P476731,P505270,0.6229
P476733,P482322,1.0
P476733,P500782,0.6072
P476733,P505208,0.6065
P476736,P476737,0.8011
P476736,P503877,0.6427
P476736,P472342,0.5052
P476736,P500482,0.5001
P476736,P442748,0.4784
P476737,P502434,0.4333
P476843,P459835,0.717
P476860,P477160,0.5214
P476893,P475143,0.4904
P476894,P504286,1.0
P476894,P475143,0.5121
P476894,P462891,0.4077
P477150,P504011,0.492
P477150,P448550,0.4479
P477150,P448547,0.4299
P477413,P483495,0.4559
P477413,P461535,0.4446
P477413,P475197,0.44
P477413,P475196,0.434
P477413,P501474,0.433
P477492,P483643,0.6331
P477492,P503262,0.5529
P477492,P481058,0.5061
P477492,P455614,0.4887
P477492,P500482,0.4802
P477830,P473336,0.4512
P477830,P501474,0.4372
P477961,P502237,0.4754
P477961,P438643,0.4688
P477985,P501028,0.4043
P478020,P504330,0.625
P478020,P203616,0.4598
P478020,P453227,0.4527
P478020,P459133,0.4488
P478020,P470048,0.4473
P478021,P476736,0.4073
P478030,P500775,0.4719
P478260,P502771,0.4371
P478260,P504171,0.4363
P478260,P475192,0.4351
P478260,P455676,0.4245
P478260,P458216,0.4225
P478274,P446916,0.4277
P478274,P500329,0.4164
P478731,P455676,0.5207
P478731,P458216,0.5182
P478731,P471111,0.5152
P478731,P501474,0.4674
P478731,P502771,0.4643
P479125,P428668,0.4293
P479125,P437960,0.4293
P479125,P481837,0.4169
P479304,P503892,0.6808
P479304,P456434,0.6659
P479304,P457279,0.657
P479304,P474325,0.6499
P479304,P480174,0.6382
P479313,P501166,0.4689
P479313,P503912,0.4607
P479313,P501474,0.451
P479313,P474943,0.4487
P479313,P478731,0.4463
P479318,P503997,0.8495
P479318,P456434,0.6292
P479318,P457279,0.6208
P479318,P437981,0.6178
P479318,P474325,0.6051
P479319,P501886,0.6168
P479319,P472311,0.4506
P479319,P439927,0.4283
P479319,P460511,0.413
P479319,P475196,0.4082
P479327,P504849,0.8484
P479327,P504171,0.7377
P479327,P480174,0.5434
P479327,P456434,0.518
P479327,P504698,0.516
P479330,P503934,0.4911
P479330,P504208,0.4812
P479339,P504032,0.7589
P479339,P503876,0.7294
P479339,P450244,0.4509
P479339,P442743,0.4358
P479339,P442741,0.422
P479340,P500856,0.7845
P479348,P502192,0.6891
P479351,P463665,0.4638
P479352,P502365,0.4415
P479352,P504203,0.4383
P479352,P475197,0.4183
P479353,P502749,0.4835
P479362,P502998,0.7564
P479362,P501474,0.506
P479688,P483092,0.7354
P479688,P457439,0.6656
P479688,P504417,0.6424
P479688,P478731,0.632
P479688,P502842,0.5968
P479701,P479703,0.5066
P479703,P476415,0.5171
P479705,P470548,0.5132
P479706,P479705,0.5317
P479732,P483496,0.4147
P479734,P500718,0.5368
P479734,P500771,0.5095
P479734,P473267,0.4785
P479734,P448565,0.4543
P479734,P403817,0.4287
P479839,P481084,1.0
P479839,P481397,0.7275
P479839,P481082,0.7203
P479839,P380030,0.7105
P479839,P481081,0.6536
P479841,P503915,1.0
P479860,P442837,0.7793
P479860,P502169,0.7211
P479860,P442839,0.6834
P479860,P442838,0.6033
P479860,P442836,0.5105
P479861,P500139,0.5891
P479903,P456192,0.4943
P479903,P476028,0.4931
P479903,P418624,0.4739
P479903,P434336,0.4694
P479903,P463665,0.458
P479904,P400205,0.4149
P479946,P479947,0.4639
P479973,P502709,0.4152
P479974,P500256,0.905
P480160,P503657,0.8409
P480160,P504850,0.769
P480160,P480284,0.6041
P480160,P471227,0.4864
P480160,P467749,0.4472
P480165,P503997,0.6499
P480165,P504171,0.5999
P480165,P502322,0.56
P480165,P480174,0.555
P480165,P483495,0.5351
P480166,P501886,0.5134
P480166,P476496,0.4866
P480174,P503216,0.6506
P480174,P475196,0.6459
P480174,P456434,0.6235
P480174,P457279,0.6152
P480174,P475197,0.5884
P480177,P472981,0.5872
P480177,P504465,0.4309
P480192,P456434,0.4968
P480192,P457279,0.4901
P480192,P483495,0.4758
P480192,P461535,0.4687
P480192,P477830,0.4518
P480274,P456990,0.4544
P480274,P504443,0.4252
P480274,P476415,0.4236
P480274,P457520,0.4098
P480274,P502192,0.4079
P480278,P457512,0.8827
P480278,P503892,0.7253
P480278,P480280,0.7039
P480280,P457512,0.6531
P480280,P503892,0.5703
P480284,P504850,0.6883
P480284,P503657,0.5013
P480284,P471009,0.458
P480284,P483136,0.4277
P480285,P504850,0.7702
P480285,P480160,0.652
P480285,P503657,0.6048
P480285,P480284,0.4912
P480285,P467750,0.4523
P480289,P481062,0.6319
P480300,P481085,0.9139
P480300,P505376,0.4659
P480300,P474333,0.4267
P480301,P480165,0.4838
P480301,P504424,0.483
P480346,P473726,0.5844
P480346,P500502,0.5822
P480346,P483092,0.5621
P480346,P460554,0.5464
P480346,P442535,0.5399
P480354,P502434,0.7693
P480354,P475192,0.4466
P480354,P503877,0.4379
P480354,P476737,0.4094
P480355,P503716,1.0
P480440,P478020,0.4167
P480440,P453227,0.4067
P480440,P470048,0.401
P480441,P464244,0.4689
P480441,P464234,0.4243
P480445,P504882,0.8461
P480447,P502322,0.4367
P480447,P503865,0.4321
P480447,P501288,0.4119
P480603,P473185,0.487
P480604,P480445,0.9046
P480604,P504882,0.8426
P480604,P482021,0.409
P480606,P504330,0.4503
P480606,P478020,0.4413
P480606,P453227,0.4109
P480607,P480174,0.5988
P480610,P457439,0.5011
P480610,P455676,0.4969
P480610,P458216,0.4945
P480610,P483092,0.4937
P480610,P471111,0.4876
P480612,P456418,0.4362
P480613,P482024,1.0
P480613,P433962,0.8534
P480613,P501264,0.789
P480613,P505160,0.6538
P480613,P417243,0.6308
P480628,P469521,0.5724
P480629,P502997,0.5059
P480629,P474971,0.4196
P480630,P450244,0.4382
P481058,P503262,0.7507
P481058,P476737,0.4436
P481058,P476736,0.4377
P481058,P503877,0.4283
P481058,P479313,0.4252
P481060,P505408,0.4634
P481081,P481397,0.6331
P481081,P481082,0.547
P481081,P455924,0.426
P481081,P442745,0.4144
P481081,P482058,0.4092
P481082,P481397,0.5642
P481082,P455924,0.4729
P481082,P416538,0.4
P481084,P481397,0.7275
P481084,P481082,0.7203
P481084,P380030,0.7105
P481084,P481081,0.6536
P481084,P446908,0.6491
P481085,P505376,0.5285
P481085,P474333,0.4812
P481085,P470548,0.422
P481085,P479705,0.4109
P481096,P503923,0.6394
P481096,P476428,0.5552
P481096,P503216,0.5513
P481096,P476515,0.5462
P481096,P480174,0.5075
P481138,P481137,0.8756
P481138,P500464,0.5486
P481138,P504221,0.5116
P481138,P504676,0.5105
P481142,P471086,0.417
P481145,P504594,0.6721
P481145,P476009,0.5718
P481161,P504324,0.7518
P481161,P504291,0.6999
P481161,P504302,0.5578
P481161,P505280,0.5554
P481162,P443375,0.6091
P481162,P443376,0.5336
P481162,P457854,0.5143
P481162,P468407,0.5143
P481162,P423169,0.5133
P481164,P481162,0.7333
P481164,P443377,0.5658
P481164,P457854,0.5303
P481164,P468407,0.5303
P481164,P504302,0.5059
P481334,P475192,0.6609
P481334,P480174,0.5706
P481334,P463964,0.5636
P481334,P455676,0.5631
P481334,P458216,0.5604
P481336,P503920,0.4027
P481339,P503912,0.7525
P481339,P481376,0.7191
P481339,P474943,0.673
P481339,P466878,0.6205
P481339,P504171,0.4772
P481340,P481376,1.0
P481340,P481975,0.7227
P481340,P481339,0.7191
P481340,P466878,0.5272
P481340,P481341,0.5112
P481341,P481975,0.7602
P481341,P481339,0.7588
P481341,P503912,0.5451
P481341,P481376,0.5112
P481341,P503634,0.5082
P481348,P481350,0.6701
P481363,P481371,0.4584
P481366,P500287,0.6783
P481366,P500399,0.6597
P481366,P456218,0.4633
P481366,P482320,0.4541
P481366,P456407,0.4098
P481376,P503912,0.4331
P481376,P469504,0.4171
P481376,P504786,0.4092
P481376,P474943,0.4057
P481376,P504171,0.4048
P481390,P469525,0.4869
P481390,P450244,0.4485
P481397,P455924,0.4315
P481397,P416538,0.4087
P481397,P428637,0.4081
P481668,P505376,0.4223
P481668,P474333,0.4146
P481668,P504315,0.4037
P481697,P503820,0.4458
P481697,P475086,0.4349
P481697,P503933,0.4028
P481697,P470048,0.4007
P481700,P481699,0.472
P481700,P483495,0.4053
P481701,P502195,0.443
P481701,P457696,0.4362
P481701,P457695,0.4205
P481701,P429952,0.4089
P481701,P480630,0.4089
P481703,P481704,0.9725
P481703,P403748,0.5272
P481703,P439626,0.4505
P481710,P476515,0.5151
P481710,P503216,0.4607
P481710,P477413,0.446
P481710,P475196,0.4125
P481710,P481748,0.41
P481712,P500244,0.4261
P481742,P504050,0.5287
P481743,P474118,0.6007
P481743,P474114,0.4359
P481743,P474125,0.4019
P481748,P475197,0.5506
P481748,P475200,0.5136
P481748,P475180,0.4842
P481748,P475192,0.4836
P481748,P475196,0.4743
P481817,P474939,0.4581
P481817,P474938,0.4168
P481830,P456401,0.4643
P481830,P456203,0.4507
P481831,P456401,0.4993
P481831,P481830,0.4618
P481831,P432262,0.4559
P481831,P456203,0.4541
P481831,P407450,0.4302
P481832,P482318,0.7633
P481832,P483691,0.6216
P481833,P481834,0.6227
P481833,P502395,0.6139
P481833,P502448,0.6083
P481833,P502381,0.5842
P481833,P502474,0.5482
P481834,P502381,0.7299
P481834,P502448,0.7266
P481834,P502474,0.6596
P481834,P501175,0.5698
P481834,P463109,0.5241
P481837,P442759,0.4065
P481970,P481971,0.6113
P481971,P504441,0.4259
P481971,P457272,0.4123
P481972,P476432,0.5803
P481973,P469200,0.6944
P481973,P504011,0.5463
P481973,P475926,0.5301
P481973,P449601,0.5236
P481973,P448553,0.5151
P481975,P481339,0.9738
P481975,P503912,0.7354
P481975,P481376,0.7227
P481975,P474943,0.6673
P481975,P466878,0.598
P482008,P474956,0.7893
P482008,P474957,0.7609
P482008,P476540,0.7539
P482008,P456988,0.7501
P482008,P459140,0.7483
P482021,P469530,0.4388
P482021,P416312,0.4297
P482024,P433962,0.8534
P482024,P501264,0.789
P482024,P505160,0.6538
P482024,P417243,0.6308
P482024,P416725,0.6292
P482025,P376135,0.4756
P482025,P501751,0.4148
P482025,P502823,0.4008
P482058,P475200,0.4706
P482058,P483495,0.4532
P482058,P501474,0.4351
P482058,P475188,0.4293
P482058,P503652,0.4194
P482074,P450244,0.5085
P482074,P442759,0.4833
P482074,P455899,0.4549
P482074,P455242,0.4533
P482074,P442752,0.4532
P482256,P500880,1.0
P482258,P482256,0.4578
P482258,P500880,0.4578
P482259,P504987,0.4939
P482260,P503942,0.4921
P482260,P393718,0.476
P482260,P456192,0.4592
P482260,P468143,0.4559
P482260,P422510,0.4267
P482298,P443549,0.6493
P482298,P443550,0.6407
P482298,P482058,0.6143
P482298,P470048,0.531
P482298,P401570,0.4071
P482318,P483691,0.6205
P482320,P504320,0.6345
P482320,P504911,0.5271
P482321,P500782,0.5489
P482321,P505208,0.5447
P482322,P500782,0.6072
P482322,P505208,0.6065
P482327,P479861,0.4223
P482328,P479861,0.4149
P482329,P501474,0.4766
P482510,P475906,0.5107
P482510,P504018,0.4934
P482510,P470510,0.4802
P482529,P405032,0.5069
P482535,P504125,0.5183
P482535,P504171,0.4366
P482551,P483076,1.0
P482552,P502365,0.4033
